eventtitle,views,place,address,eventday,eventdate,request
ILM September Edition 2021,2494,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
ins freie! Open Air,251,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Klasse & Kampf. Mit Anke Stelling und Francis Seeck.,301,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Klassisches BrauErlebnis,733,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Latin Summer,1598,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Liebeserklärung an Unorte. Mit Charlotte Van den …,322,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Lily Abichahine / Noor Abed & Mark Lotfy - Exquisite …,626,Frankfurt LAB,"60326 Frankfurt am Main, Schmidtstraße 12",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Ludwig²,1577,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Notorious,1084,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Ohrwürmer Biergarten,310,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Sister Act,1695,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Skylight-Tour,1821,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
tinyBE •living in a sculpture Familienführung …,259,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Velvet-Bar-Night,909,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
We Rock Queen,3496,Schlossbühne am Bannturm,"63150 Heusenstamm, Im Herrngarten 1",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Wochenmarkt Bornheim,671,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Wochenmarkt und Markthalle Höchst,851,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Yevgeniy Breyger - Gestohlene Luft,291,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-29T16:53:34.874851Z
Sunday Sundowner // Maya DJ // Yachtklub,195,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Der forschende Blick. Mit Mara-Daria Cojocaru und Eva …,196,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Die Abenteuer von Petterson und Findus - …,1328,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Die Feisten,239,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
"Die Welt ist schön, Milord",1201,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Felicitas Hoppe - Die Nibelungen. Ein deutscher …,220,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Ferdinand Schmalz - Mein Lieblingstier heißt Winter,199,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
God Save The Queen - The Show Goes On,3363,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
ILM September Edition 2021,253,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
ins freie! Open Air,225,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Jürgen von der Lippe: Voll Fett - Zusatztermin,1326,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Lederfresse von Helmut Krausser,219,Internationales Theater,"60314 Frankfurt am Main, Hanauer Landstraße 5-7",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Online Tour Bunte Götter,457,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Peter Kamenz und seine Goldenen Egerländer - …,1386,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1202,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Sister Act,1336,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
tinyBE •living in a sculpture Überblicksführung …,133,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
WCD Pool Sessions in Frankfurt,58,Stadionbad,"60528 Frankfurt am Main, Mörenfelder Landstraße 362",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
Yoga,988,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-05,2021-08-29T16:53:37.011630Z
ILM September Edition 2021,295,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
ins freie! Open Air,247,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
Jürgen von der Lippe: Voll Fett,1282,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
Michael Mittermeier #13,1152,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1132,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
Sean Rowe - Frankfurt - Zoom,112,Zoom Club,"60313 Frankfurt am Main, Brönnerstraße 5-9",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
tinyBE •living in a sculpture Dialogführung Metzlerpark,176,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Montag,2021-09-06,2021-08-29T16:53:39.218249Z
Nouvelle Vague,7019,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Montag,2021-08-30,2021-08-30T16:58:04.688777Z
Bändi + Support: The Streetbreakers,959,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-08-30,2021-08-30T16:58:04.688777Z
Monday Mood,2626,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-08-30,2021-08-30T16:58:04.688777Z
Sophie Hunger,5845,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Gutscheine Tiger-Hotel Package 2017/18,4330,Tigerpalast Varieté Theater,"60313 Frankfurt am Main, Heiligkreuzgasse 16",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Ichi Ichi x Init & Ervin Omsk,577,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Kikagaku Moyo • Frankfurt • ins freie!,2270,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
tinyBE •living in a sculpture Überblicksführung …,377,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Tom Sawyer und Huckleberry Finn - Dernière,2129,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Wochenmarkt Sachsenhausen,786,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Wochenmarkt und Markthalle Höchst,974,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-08-31,2021-08-30T16:58:06.708019Z
Batschkapp Sommergarten: Blackout Problems,2429,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Das (un)sichtbare Patriarchat - Mit Rebekka Endler …,891,Haus am Dom,"60311 Frankfurt, Domplatz 3",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Elton John - Farewell Yellow Brick Road Tour 2021,144757,Mercedes-Benz Arena Berlin,"10243 Berlin, Mühlenstraße",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Eva Menasse - Dunkelblum,1142,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Hairspray - Das Broadway-Musical,2143,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Live x RKDIA & Le Jeune Flück,417,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Löwen Frankfurt,741,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Martinsvierteler Markt,905,Riegerplatz,64289 Darmstadt,Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Online Tour Bunte Götter,688,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,2006,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Sanja Grozdanic & Bassem Saad - Permanent Trespass …,430,Mousonturm Saal,"60316 Frankfurt am Main, Waldschmidtstraße 4",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Sharon Dodua Otoo - Adas Raum,862,Haus am Dom,"60311 Frankfurt, Domplatz 3",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Streaming-Abo Literaturhaus Frankfurt,1149,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Wednesday Vibes,2016,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Wochenmarkt Bornheim,806,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Wochenmarkt Rödelheim,782,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-09-01,2021-08-30T16:58:08.890717Z
Dadju,2450,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Der Besuch der alten Dame,1978,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Erzeugermarkt Konstablerwache,862,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Heinz Erhardt Dinner mit Andreas Neumann,1769,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Henning Ahrens - Mitgift,1150,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Jan Philipp Zymny - surREALITÄT,4375,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Kaisermarkt,749,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1997,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Sanja Grozdanic & Bassem Saad - Permanent Trespass …,456,Mousonturm Saal,"60316 Frankfurt am Main, Waldschmidtstraße 4",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Stunde Null - Nachtleben,85,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Unverschämt jüdisch - Mit Barbara Honigmann und Levi …,938,Haus am Dom,"60311 Frankfurt, Domplatz 3",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Urban Club Band,1707,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
Wir und die Anderen – Exil. Fremdheit. Solidarität. …,897,Haus am Dom,"60311 Frankfurt, Domplatz 3",Donnerstag,2021-09-02,2021-08-30T16:58:10.833349Z
LIVE x Northern Lite,3276,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Velvet-Bar-Night,5770,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Anke Engelke & Iris Berben,1959,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Batschkapp Sommergarten!,3222,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Blumenmarkt Liebfrauenberg,668,Liebfrauenberg,"60313 Frankfurt am Main, Liebfrauenberg",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Der Besuch der alten Dame,1742,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Die Päpstin,1746,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
"Die Welt ist schön, Milord",1461,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Diggin Gabriel - Music without Frontiers!,349,SCHANZ,"63165 Mühlheim, Carl-Zeiss-Straße 6",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Duo Ohrenschmaus trifft Badekapp,2507,Schlossbühne am Bannturm,"63150 Heusenstamm, Im Herrngarten 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
El Maachi - Musik du Grand Maghreb,2954,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Gallusmarkt,748,Gallusmarkt,"60326 Frankfurt am Main, Frankenallee 183",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Katie Melua,2349,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Konferenz: Frau x Macht x Zukunft!,3043,Alte Oper,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Lily Abichahine / Noor Abed & Mark Lotfy - Exquisite …,672,Frankfurt LAB,"60326 Frankfurt am Main, Schmidtstraße 12",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Lucio101 ↯ Nizi19 ↯ Omar101 ↯ Karamel19 + Viko63 …,425,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Matthias Nawrat - Reise nach Maine,877,Haus am Dom,"60311 Frankfurt, Domplatz 3",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1378,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Streaming Konferenz: Frau x Macht x Zukunft!,3249,Alte Oper,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Streaming Konferenz: Frau x Macht x Zukunft! - Panel I,3037,Alte Oper,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Streaming Konferenz: Frau x Macht x Zukunft! - Panel II,3029,Alte Oper,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Streaming Konferenz: Frau x Macht x Zukunft! - Panel …,3030,Alte Oper,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Streaming Konferenz: Frau x Macht x Zukunft! Panel IV,3029,Alte Oper,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
tinyBE •living in a sculpture Themenführung Metzlerpark,335,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Tribute Rock Festival - AB/CD - Glitter Twins - …,1788,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Urban Friday,1864,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
WCD Pool Sessions in Frankfurt,241,Stadionbad,"60528 Frankfurt am Main, Mörenfelder Landstraße 362",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Wochenmarkt Sachsenhausen,718,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Wochenmarkt und Markthalle Höchst,907,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Freitag,2021-09-03,2021-08-30T16:58:12.787343Z
Batschkapp Weinfest,2053,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
FREILUFT Markt,3063,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Gibson Loves Saturdays,3294,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-09-04,2021-08-30T08:36:14.170037Z
The Mystery Of Banksy - A Genius Mind,113335,Isarforum Deutsches Museum,"80538 München, Ludwigsbrücke",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
WCD Pool Sessions in Frankfurt,835,Stadionbad,"60528 Frankfurt am Main, Mörenfelder Landstraße 362",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Andy Ost - Konzert des Lebens – Jetzt erst recht!,1819,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Angela Lehner - 2001,581,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Batschkapp Sommergarten,1107,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Bilderbuch-Nachmittag mit Antje Damm - Teddy ist weg!,888,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Comedy Clan,2065,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
"Die Welt ist schön, Milord",1637,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Erzeugermarkt Konstablerwache,746,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
ILM September Edition 2021,2623,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
ins freie! Open Air,435,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Klasse & Kampf. Mit Anke Stelling und Francis Seeck.,353,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Klassisches BrauErlebnis,798,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Latin Summer,1694,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Liebeserklärung an Unorte. Mit Charlotte Van den …,400,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Lily Abichahine / Noor Abed & Mark Lotfy - Exquisite …,715,Frankfurt LAB,"60326 Frankfurt am Main, Schmidtstraße 12",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Ludwig²,1648,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Notorious,1159,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Ohrwürmer Biergarten,381,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Sister Act,1990,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Skylight-Tour,1895,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
tinyBE •living in a sculpture Familienführung …,316,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Velvet-Bar-Night,989,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
We Rock Queen,3562,Schlossbühne am Bannturm,"63150 Heusenstamm, Im Herrngarten 1",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Wochenmarkt Bornheim,732,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Wochenmarkt und Markthalle Höchst,920,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Yevgeniy Breyger - Gestohlene Luft,343,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-08-30T16:58:14.826818Z
Sunday Sundowner // Maya DJ // Yachtklub,320,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Der forschende Blick. Mit Mara-Daria Cojocaru und Eva …,230,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Die Abenteuer von Petterson und Findus - …,1584,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Die Feisten,297,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
"Die Welt ist schön, Milord",1235,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Felicitas Hoppe - Die Nibelungen. Ein deutscher …,274,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Ferdinand Schmalz - Mein Lieblingstier heißt Winter,254,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
God Save The Queen - The Show Goes On,3523,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
ILM September Edition 2021,287,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
ins freie! Open Air,387,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Jürgen von der Lippe: Voll Fett - Zusatztermin,1361,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Lederfresse von Helmut Krausser,250,Internationales Theater,"60314 Frankfurt am Main, Hanauer Landstraße 5-7",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Online Tour Bunte Götter,494,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Peter Kamenz und seine Goldenen Egerländer - …,1421,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1236,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Sister Act,1369,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
tinyBE •living in a sculpture Überblicksführung …,169,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
WCD Pool Sessions in Frankfurt,168,Stadionbad,"60528 Frankfurt am Main, Mörenfelder Landstraße 362",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
Yoga,1041,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-05,2021-08-30T16:58:16.747784Z
ILM September Edition 2021,307,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Montag,2021-09-06,2021-08-30T16:58:18.292739Z
ins freie! Open Air,386,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Montag,2021-09-06,2021-08-30T16:58:18.292739Z
