eventtitle,views,place,address,eventday,eventdate,request
Kaisermarkt,625,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Konstantin Wecker: Solo - Klavier & Gesang,563,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Löwen Frankfurt - Saale Bulls,51,Eissporthalle,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
mailingtage,990,Gesellschaftshaus Palmengarten,"60325 Frankfurt am Main, Palmengartenstraße 11",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Michael Sens - Unerhört Beethoven,1948,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Patric Heizmann: Leichter als du denkst - Bewege dich …,2041,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Phil Siemers - Wer wenn nicht jetzt,4507,Brotfabrik,"60488 Frankfurt am Main, Bachmannstraße 2-4",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Söhne Mannheims,1495,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Winterstorm,764,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Donnerstag,2021-09-23,2021-09-22T16:54:20.793904Z
Oktoberfest @ Batschkapp Biergarten,3299,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Traumzeit Festival 2021,77306,Landschaftspark,"47137 Duisburg, Emscherstraße 71",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
WTO - Wiesbaden Tennis Open 2021,5498,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Addnfahrer - S' Lem is koa Nudlsubbn,2254,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
BIn nebenan - PREMIERE,684,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Blumenmarkt Liebfrauenberg,600,Liebfrauenberg,"60313 Frankfurt am Main, Liebfrauenberg",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Brandt Brauer Frick + Stimming + Triorität • …,1041,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Bülent Ceylan - Luschtobjekt,2065,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Das magische BrauErlebnis,612,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Excuse Me,1424,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Frankfurts größtes Speed Dating,578,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Gallusmarkt,707,Gallusmarkt,"60326 Frankfurt am Main, Frankenallee 183",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Maddin Schneider - Denke macht Koppweh!,1753,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Mapa Teatro - La Luna en el Amazonas / Der Mond im …,753,Mousonturm Saal,"60316 Frankfurt am Main, Waldschmidtstraße 4",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Stephan Bauer - Ehepaare kommen in den Himmel,1096,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Summer Blues Festival - Kai Strauss & The Electric …,710,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Tankard,1254,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
tinyBE •living in a sculpture Themenführung …,760,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Urban Friday,1299,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Velvet-Bar-Night,2443,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
"Vortrag: Ayurveda, Beziehungen und Partnerschaft",540,AyurSoul Health Store & Cafe,"60594 Frankfurt am Main, Schifferstraße 5",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Wanderdate Singlewanderung Sonnenuntergangstour zum …,231,Sportplatz,"61138 Niederdorfelden, Berger Str.",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
WHEN WE SIP x BLINDSMYTH,2436,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Wochenmarkt Sachsenhausen,625,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Wochenmarkt und Markthalle Höchst,682,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
RAWK,,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
9. Frankfurter FamilienSportFest,207,Fabriksporthalle,"60386 Frankfurt am Main, Wächtersbacher Straße 80",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Notorious,2739,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
WTO - Wiesbaden Tennis Open 2021,3520,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
5 JAHRE Die Grösste Ü 30 PARTY im Rhein-Main-Gebiet,,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
6. Spieltag: Eintracht - 1.FC Köln,1001,Deutsche Bank Park,"60528 Frankfurt am Main, Mörfelder Lanstraße 362",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Aktionstag: Roboter programmieren mit Dash & Dot!,849,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Benefizkonzert mit dem Landespolizeiorchester Hessen …,435,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
BIn nebenan,753,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Cosmetica,1182,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Erzeugermarkt Konstablerwache,664,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
FREILUFT Markt,1889,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Gery Seidl - Hochtief,1842,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Gibson Loves Saturdays,1348,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
HafenRevueTheater - Moderne Hafenzeiten,1785,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Karat,1795,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Klassisches BrauErlebnis,676,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Koch-Workshop: Ayurvedisch kochen für Herz und Seele,601,AyurSoul Health Store & Cafe,"60594 Frankfurt am Main, Schifferstraße 5",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Latin Summer,1837,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Lebensfreude Mitmachmesse,2290,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
LIZ + EBOW + GG VYBE • Frankfurt • ins freie!,1132,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Magdalena Ganter,3803,Brotfabrik,"60488 Frankfurt am Main, Bachmannstraße 2-4",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Mapa Teatro - La Luna en el Amazonas / Der Mond im …,827,Mousonturm Saal,"60316 Frankfurt am Main, Waldschmidtstraße 4",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Patricia Kelly - Live 2021,2000,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Simon & Garfunkel Tribute meets Classic,1834,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Skylight-Tour,1930,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
SWR Big Band & Max Mutzke,1778,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
TENSIDE,1011,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
tinyBE •living in a sculpture Familienführung …,579,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Traumzeit Festival 2021,2908,Landschaftspark,"47137 Duisburg, Emscherstraße 71",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Urban Priol - Im Fluss.,2727,Saalbau Bornheim,"60385 Frankfurt am Main, Arnsburger Straße 24",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Velvet-Bar-Night,986,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Wochenmarkt Bornheim,662,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Wochenmarkt und Markthalle Höchst,727,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
WTO - Wiesbaden Tennis Open 2021,2448,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
ЗВЕРИ,995,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Addnfahrer - S' Lem is koa Nudlsubbn,1543,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Amigos & Stargast Daniela Alfinito - Für unsere …,1506,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Charlie Chaplin in The Gold Rush - Neue …,370,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Cosmetica,1014,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Die Abenteuer von Petterson und Findus - …,1500,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
FRAPORT SKYLINERS - Basketball Löwen Braunschweig,858,Fraport Arena,"65929 Frankfurt am Main, Silostraße 46",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Lebensfreude Mitmachmesse,1121,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Little Ceasar,759,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Oliver Pocher - gefährlich ehrlich,1606,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Online Tour Bunte Götter,441,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
tinyBE •living in a sculpture Überblicksführung …,423,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Traumzeit Festival 2021,1939,Landschaftspark,"47137 Duisburg, Emscherstraße 71",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Tuys / Titus Probst / John Blek,507,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Verurteilt! Der Gerichtspodcast live,758,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
"Wer kocht, schießt nicht - Eine Koch-Satire von …",582,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Yoga,1171,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
11Freunde Jahresrückblick Frankfurt,513,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
Das Bridges-Kammerorchester spielt am 27.09.21 in der …,217,Alte Oper Frankfurt,"60313 Frankfurt am Main, Opernplatz 1",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
Douglas Stuart - Shuggie Bain,452,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
Katja Krasavice - Eure Mami - Tour 2021,1764,Hugenottenhalle,"63263 Neu-Isenburg, Frankfurter Straße 152",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
Monday Mood,1497,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
Simone Solga - „Ihr mich auch“,827,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
🏎🏁 Company Kart Cup 🏆 @ Frankfurt,2556,ECO Kart Frankfurt,"60433 Frankfurt am Main, August-Schanz-Straße 31a",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
MARTIN LEJEUNE - Jahrhunderthalle Sommerwiese,349,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
OTTO - Live,1845,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
Rainer Hermann - Die Achse des Scheiterns,485,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
Wochenmarkt Sachsenhausen,406,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
Wochenmarkt und Markthalle Höchst,340,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
Oktoberfest - Bayrische Gemütlichkeit,2244,Primus-Linie,"60311 Frankfurt, Mainkai 36",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Chemspec Europe,5634,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
"ICHI ICHI x Das Kinn, Man Rei, Pose Dia",1872,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Junge Konzerte RESTART | Naturzauber,295,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
K2 Pièces en Trio,324,Johanniskirche,61476 Kronberg,Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Kyles Tolone,758,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Löwen Frankfurt,377,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Martin Frank - Einer für alle – Alle für keinen!,1250,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Martinsvierteler Markt,578,Riegerplatz,64289 Darmstadt,Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Online Tour Bunte Götter,269,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
OTTO - Live,1681,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1146,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Schimmerling - Bock Tour 2021,5185,Das Bett,"60326 Frankfurt am Main, Schmidtstraße 12",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Severin Groebner – Gut möglich,496,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
"Sternal, Sieverts & Burgwinkel - Jazz",331,Romanfabrik,"60314 Frankfurt am Main, Hanauer Landstraße 186",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Thea Dorn - Trost. Briefe an Max,324,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Timo Wopp Ultimo (Die Jubiläumstour),856,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Wednesday Vibes,954,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Wochenmarkt Bornheim,337,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Wochenmarkt Rödelheim,417,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Alexander Schelle - Gehirnwäsche,1404,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Chemspec Europe,2860,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Das Pop-Abo: Gregor Meyle,625,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Erzeugermarkt Konstablerwache,428,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Frankfurts größtes Speed Dating,464,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
K4 Mädchen oder Weibchen?,459,Burg Kronberg,"61476 Kronberg, Schlossstraße 10-12",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Kaisermarkt,489,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Kapelle Petra,614,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Oktoberfest - Bayrische Gemütlichkeit,931,Primus-Linie,"60311 Frankfurt, Mainkai 36",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1222,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Unantastbar + special guest: Ochmoneks,2007,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Urban Club Band,932,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
Heiner Herbstvergnügen auf dem Messeplatz,60,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Freitag,2021-09-24,2021-09-22T16:54:23.280084Z
Heiner Herbstvergnügen auf dem Messeplatz,54,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Samstag,2021-09-25,2021-09-22T16:54:25.913503Z
Heiner Herbstvergnügen auf dem Messeplatz,34,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Sonntag,2021-09-26,2021-09-22T16:54:28.561359Z
Heiner Herbstvergnügen auf dem Messeplatz,31,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Montag,2021-09-27,2021-09-22T16:54:30.516391Z
Heiner Herbstvergnügen auf dem Messeplatz,29,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Dienstag,2021-09-28,2021-09-22T16:54:32.806601Z
Heiner Herbstvergnügen auf dem Messeplatz,29,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Mittwoch,2021-09-29,2021-09-22T16:54:35.346836Z
Heiner Herbstvergnügen auf dem Messeplatz,7,Darmstadt Messplatz,"64289 Darmstadt, Marburgerstraße",Donnerstag,2021-09-30,2021-09-22T16:54:37.634203Z
NEWMEN+ Lauer + Smittness • Frankfurt • ins freie!,6619,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Urban Club Band,6399,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
WTO - Wiesbaden Tennis Open 2021,9127,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Addnfahrer - S' Lem is koa Nudlsubbn,3319,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Bae Suah - Weiße Nacht,1147,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Bülent Ceylan - Luschtobjekt,2638,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Die Magier 3.0 - Comedy Magic Show,3331,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Erzeugermarkt Konstablerwache,1164,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Hollywood in Vienna 2020,3766,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Inka Meyer - Zurück in die Zugluft,1155,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Kaisermarkt,1196,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Konstantin Wecker: Solo - Klavier & Gesang,1021,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Löwen Frankfurt - Saale Bulls,620,Eissporthalle,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
mailingtage,1562,Gesellschaftshaus Palmengarten,"60325 Frankfurt am Main, Palmengartenstraße 11",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Michael Sens - Unerhört Beethoven,2652,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Patric Heizmann: Leichter als du denkst - Bewege dich …,3112,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Phil Siemers - Wer wenn nicht jetzt,5078,Brotfabrik,"60488 Frankfurt am Main, Bachmannstraße 2-4",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Söhne Mannheims,2106,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Winterstorm,1337,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Donnerstag,2021-09-23,2021-09-23T16:52:38.990625Z
Oktoberfest @ Batschkapp Biergarten,4034,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-09-24,2021-09-23T16:52:40.964410Z
Traumzeit Festival 2021,87918,Landschaftspark,"47137 Duisburg, Emscherstraße 71",Freitag,2021-09-24,2021-09-23T16:52:40.964410Z
WTO - Wiesbaden Tennis Open 2021,6802,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Freitag,2021-09-24,2021-09-23T16:52:40.964410Z
Addnfahrer - S' Lem is koa Nudlsubbn,2645,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-24,2021-09-23T16:52:40.964410Z
BIn nebenan - PREMIERE,779,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Freitag,2021-09-24,2021-09-23T16:52:40.964410Z
Blumenmarkt Liebfrauenberg,652,Liebfrauenberg,"60313 Frankfurt am Main, Liebfrauenberg",Freitag,2021-09-24,2021-09-23T16:52:40.964410Z
