parkingAreaOccupancy,parkingAreaStatusTime,parkingAreaTotalNumberOfVacantParkingSpaces,totalParkingCapacityLongTermOverride,totalParkingCapacityShortTermOverride,id,TIME
0.010989011,2021-08-23T19:33:00Z,360,0,364,4[Bahnhofsviertel],2021-08-23T19:32:00.078Z
0.42591092,2021-08-23T19:33:00Z,709,0,1235,5[Dom / Römer],2021-08-23T19:32:00.078Z
0.41474655,2021-08-23T19:33:00Z,1270,70,2170,2[Zeil],2021-08-23T19:32:00.078Z
0.13289036,2021-08-23T19:48:00Z,522,150,602,1[Anlagenring],2021-08-23T19:47:02.732Z
0.008241759,2021-08-23T19:48:00Z,361,0,364,4[Bahnhofsviertel],2021-08-23T19:47:02.732Z
0.41295546,2021-08-23T19:48:00Z,725,0,1235,5[Dom / Römer],2021-08-23T19:47:02.732Z
0.40921658,2021-08-23T19:48:00Z,1282,70,2170,2[Zeil],2021-08-23T19:47:02.732Z
0.12458472,2021-08-23T19:58:00Z,527,150,602,1[Anlagenring],2021-08-23T19:57:01.579Z
0.008241759,2021-08-23T19:58:00Z,361,0,364,4[Bahnhofsviertel],2021-08-23T19:57:01.579Z
0.40323886,2021-08-23T19:58:00Z,737,0,1235,5[Dom / Römer],2021-08-23T19:57:01.579Z
0.40967742,2021-08-23T19:58:00Z,1281,70,2170,2[Zeil],2021-08-23T19:57:01.579Z
0.10631229,2021-08-23T20:25:00Z,538,150,602,1[Anlagenring],2021-08-23T20:22:00.360Z
0.0054945056,2021-08-23T20:25:00Z,362,0,364,4[Bahnhofsviertel],2021-08-23T20:22:00.360Z
0.37408906,2021-08-23T20:25:00Z,773,0,1235,5[Dom / Römer],2021-08-23T20:22:00.360Z
0.4050691,2021-08-23T20:25:00Z,1291,70,2170,2[Zeil],2021-08-23T20:22:00.360Z
0.09966777,2021-08-23T20:35:00Z,542,150,602,1[Anlagenring],2021-08-23T20:32:00.820Z
0.0054945056,2021-08-23T20:35:00Z,362,0,364,4[Bahnhofsviertel],2021-08-23T20:32:00.820Z
0.36437246,2021-08-23T20:35:00Z,785,0,1235,5[Dom / Römer],2021-08-23T20:32:00.820Z
0.40138248,2021-08-23T20:35:00Z,1299,70,2170,2[Zeil],2021-08-23T20:32:00.820Z
0.096345514,2021-08-23T20:45:00Z,544,150,602,1[Anlagenring],2021-08-23T20:42:01.566Z
0.0054945056,2021-08-23T20:45:00Z,362,0,364,4[Bahnhofsviertel],2021-08-23T20:42:01.566Z
0.36194333,2021-08-23T20:45:00Z,788,0,1235,5[Dom / Römer],2021-08-23T20:42:01.566Z
0.39953917,2021-08-23T20:45:00Z,1303,70,2170,2[Zeil],2021-08-23T20:42:01.566Z
0.096345514,2021-08-23T21:01:00Z,544,150,602,1[Anlagenring],2021-08-23T20:57:00.931Z
0.0054945056,2021-08-23T21:01:00Z,362,0,364,4[Bahnhofsviertel],2021-08-23T20:57:00.931Z
0.3554656,2021-08-23T21:01:00Z,796,0,1235,5[Dom / Römer],2021-08-23T20:57:00.931Z
0.39631337,2021-08-23T21:01:00Z,1310,70,2170,2[Zeil],2021-08-23T20:57:00.931Z
0.08637874,2021-08-23T21:16:00Z,550,150,602,1[Anlagenring],2021-08-23T21:12:00.357Z
0.0054945056,2021-08-23T21:16:00Z,362,0,364,4[Bahnhofsviertel],2021-08-23T21:12:00.357Z
0.35303643,2021-08-23T21:16:00Z,799,0,1235,5[Dom / Römer],2021-08-23T21:12:00.357Z
0.39585254,2021-08-23T21:16:00Z,1311,70,2170,2[Zeil],2021-08-23T21:12:00.357Z
0.08637874,2021-08-23T21:27:00Z,550,150,602,1[Anlagenring],2021-08-23T21:27:00.174Z
0.0027472528,2021-08-23T21:27:00Z,363,0,364,4[Bahnhofsviertel],2021-08-23T21:27:00.174Z
0.34898785,2021-08-23T21:27:00Z,804,0,1235,5[Dom / Römer],2021-08-23T21:27:00.174Z
0.39308757,2021-08-23T21:27:00Z,1317,70,2170,2[Zeil],2021-08-23T21:27:00.174Z
0.08471761,2021-08-23T21:37:00Z,551,150,602,1[Anlagenring],2021-08-23T21:37:00.875Z
0.0027472528,2021-08-23T21:37:00Z,363,0,364,4[Bahnhofsviertel],2021-08-23T21:37:00.875Z
0.34817815,2021-08-23T21:37:00Z,805,0,1235,5[Dom / Römer],2021-08-23T21:37:00.875Z
0.3940092,2021-08-23T21:37:00Z,1315,70,2170,2[Zeil],2021-08-23T21:37:00.875Z
0.08139535,2021-08-23T21:52:00Z,553,150,602,1[Anlagenring],2021-08-23T21:52:01.186Z
0,2021-08-23T21:52:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T21:52:01.186Z
0.34736842,2021-08-23T21:52:00Z,806,0,1235,5[Dom / Römer],2021-08-23T21:52:01.186Z
0.3921659,2021-08-23T21:52:00Z,1319,70,2170,2[Zeil],2021-08-23T21:52:01.186Z
0.08139535,2021-08-23T22:03:00Z,553,150,602,1[Anlagenring],2021-08-23T22:02:02.811Z
0,2021-08-23T22:03:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T22:02:02.811Z
0.345749,2021-08-23T22:03:00Z,808,0,1235,5[Dom / Römer],2021-08-23T22:02:02.811Z
0.38986176,2021-08-23T22:03:00Z,1324,70,2170,2[Zeil],2021-08-23T22:02:02.811Z
0.07807309,2021-08-23T22:24:00Z,555,150,602,1[Anlagenring],2021-08-23T22:22:00.770Z
0,2021-08-23T22:24:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T22:22:00.770Z
0.34412956,2021-08-23T22:24:00Z,810,0,1235,5[Dom / Römer],2021-08-23T22:22:00.770Z
0.28791946,2021-08-23T22:24:00Z,1061,70,1490,2[Zeil],2021-08-23T22:22:00.770Z
0.07641196,2021-08-23T22:39:00Z,556,150,602,1[Anlagenring],2021-08-23T22:37:00.517Z
0,2021-08-23T22:39:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T22:37:00.517Z
0.34331983,2021-08-23T22:39:00Z,811,0,1235,5[Dom / Römer],2021-08-23T22:37:00.517Z
0.28791946,2021-08-23T22:39:00Z,1061,70,1490,2[Zeil],2021-08-23T22:37:00.517Z
0.07641196,2021-08-23T22:54:00Z,556,150,602,1[Anlagenring],2021-08-23T22:52:01.621Z
0,2021-08-23T22:54:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T22:52:01.621Z
0.34008098,2021-08-23T22:54:00Z,815,0,1235,5[Dom / Römer],2021-08-23T22:52:01.621Z
0.28791946,2021-08-23T22:54:00Z,1061,70,1490,2[Zeil],2021-08-23T22:52:01.621Z
0.07475083,2021-08-23T23:05:00Z,557,150,602,1[Anlagenring],2021-08-23T23:02:02.274Z
0,2021-08-23T23:05:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T23:02:02.274Z
0.34008098,2021-08-23T23:05:00Z,815,0,1235,5[Dom / Römer],2021-08-23T23:02:02.274Z
0.28791946,2021-08-23T23:05:00Z,1061,70,1490,2[Zeil],2021-08-23T23:02:02.274Z
0.07475083,2021-08-23T23:26:00Z,557,150,602,1[Anlagenring],2021-08-23T23:22:02.084Z
0,2021-08-23T23:26:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T23:22:02.084Z
0.33927125,2021-08-23T23:26:00Z,816,0,1235,5[Dom / Römer],2021-08-23T23:22:02.084Z
0.28791946,2021-08-23T23:26:00Z,1061,70,1490,2[Zeil],2021-08-23T23:22:02.084Z
0.07475083,2021-08-23T23:41:00Z,557,150,602,1[Anlagenring],2021-08-23T23:37:00.382Z
0,2021-08-23T23:41:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T23:37:00.382Z
0.33927125,2021-08-23T23:41:00Z,816,0,1235,5[Dom / Römer],2021-08-23T23:37:00.382Z
0.2872483,2021-08-23T23:41:00Z,1062,70,1490,2[Zeil],2021-08-23T23:37:00.382Z
0.07475083,2021-08-23T23:56:00Z,557,150,602,1[Anlagenring],2021-08-23T23:52:02.904Z
0,2021-08-23T23:56:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T23:52:02.904Z
0.33846155,2021-08-23T23:56:00Z,817,0,1235,5[Dom / Römer],2021-08-23T23:52:02.904Z
0.2872483,2021-08-23T23:56:00Z,1062,70,1490,2[Zeil],2021-08-23T23:52:02.904Z
0.07475083,2021-08-24T00:01:00Z,557,150,602,1[Anlagenring],2021-08-23T23:57:00.124Z
0,2021-08-24T00:01:00Z,364,0,364,4[Bahnhofsviertel],2021-08-23T23:57:00.124Z
0.33846155,2021-08-24T00:01:00Z,817,0,1235,5[Dom / Römer],2021-08-23T23:57:00.124Z
0.2872483,2021-08-24T00:01:00Z,1062,70,1490,2[Zeil],2021-08-23T23:57:00.124Z
0.07475083,2021-08-24T01:08:00Z,557,150,602,1[Anlagenring],2021-08-24T01:07:02.669Z
0,2021-08-24T01:08:00Z,364,0,364,4[Bahnhofsviertel],2021-08-24T01:07:02.669Z
0.33522266,2021-08-24T01:08:00Z,821,0,1235,5[Dom / Römer],2021-08-24T01:07:02.669Z
0.2885906,2021-08-24T01:08:00Z,1060,70,1490,2[Zeil],2021-08-24T01:07:02.669Z
0.07475083,2021-08-24T01:58:00Z,557,150,602,1[Anlagenring],2021-08-24T01:57:01.315Z
0,2021-08-24T01:58:00Z,364,0,364,4[Bahnhofsviertel],2021-08-24T01:57:01.315Z
0.33522266,2021-08-24T01:58:00Z,821,0,1235,5[Dom / Römer],2021-08-24T01:57:01.315Z
0.28993288,2021-08-24T01:58:00Z,1058,70,1490,2[Zeil],2021-08-24T01:57:01.315Z
0.07475083,2021-08-24T02:33:00Z,557,150,602,1[Anlagenring],2021-08-24T02:32:02.579Z
0,2021-08-24T02:33:00Z,364,0,364,4[Bahnhofsviertel],2021-08-24T02:32:02.579Z
0.33522266,2021-08-24T02:33:00Z,821,0,1235,5[Dom / Römer],2021-08-24T02:32:02.579Z
0.29060403,2021-08-24T02:33:00Z,1057,70,1490,2[Zeil],2021-08-24T02:32:02.579Z
0.07475083,2021-08-24T02:48:00Z,557,150,602,1[Anlagenring],2021-08-24T02:47:02.450Z
0,2021-08-24T02:48:00Z,364,0,364,4[Bahnhofsviertel],2021-08-24T02:47:02.450Z
0.3360324,2021-08-24T02:48:00Z,820,0,1235,5[Dom / Römer],2021-08-24T02:47:02.450Z
0.29261744,2021-08-24T02:48:00Z,1054,70,1490,2[Zeil],2021-08-24T02:47:02.450Z
0.07475083,2021-08-24T02:53:00Z,557,150,602,1[Anlagenring],2021-08-24T02:52:01.138Z
0,2021-08-24T02:53:00Z,364,0,364,4[Bahnhofsviertel],2021-08-24T02:52:01.138Z
0.33684212,2021-08-24T02:53:00Z,819,0,1235,5[Dom / Römer],2021-08-24T02:52:01.138Z
0.29261744,2021-08-24T02:53:00Z,1054,70,1490,2[Zeil],2021-08-24T02:52:01.138Z
0.07475083,2021-08-24T03:19:00Z,557,150,602,1[Anlagenring],2021-08-24T03:17:02.160Z
0,2021-08-24T03:19:00Z,364,0,364,4[Bahnhofsviertel],2021-08-24T03:17:02.160Z
0.33684212,2021-08-24T03:19:00Z,819,0,1235,5[Dom / Römer],2021-08-24T03:17:02.160Z
0.29261744,2021-08-24T03:19:00Z,1054,70,1490,2[Zeil],2021-08-24T03:17:02.160Z
0.073089704,2021-08-24T03:39:00Z,558,150,602,1[Anlagenring],2021-08-24T03:37:01.824Z
0.008241759,2021-08-24T03:39:00Z,361,0,364,4[Bahnhofsviertel],2021-08-24T03:37:01.824Z
0.33684212,2021-08-24T03:39:00Z,819,0,1235,5[Dom / Römer],2021-08-24T03:37:01.824Z
0.29194632,2021-08-24T03:39:00Z,1055,70,1490,2[Zeil],2021-08-24T03:37:01.824Z
0.073089704,2021-08-24T03:44:00Z,558,150,602,1[Anlagenring],2021-08-24T03:42:00.688Z
0.010989011,2021-08-24T03:44:00Z,360,0,364,4[Bahnhofsviertel],2021-08-24T03:42:00.688Z
0.33684212,2021-08-24T03:44:00Z,819,0,1235,5[Dom / Römer],2021-08-24T03:42:00.688Z
0.29194632,2021-08-24T03:44:00Z,1055,70,1490,2[Zeil],2021-08-24T03:42:00.688Z
0.07475083,2021-08-24T03:59:00Z,557,150,602,1[Anlagenring],2021-08-24T03:57:01.019Z
0.035714287,2021-08-24T03:59:00Z,351,0,364,4[Bahnhofsviertel],2021-08-24T03:57:01.019Z
0.33684212,2021-08-24T03:59:00Z,819,0,1235,5[Dom / Römer],2021-08-24T03:57:01.019Z
0.295302,2021-08-24T03:59:00Z,1050,70,1490,2[Zeil],2021-08-24T03:57:01.019Z
0.08695652,2021-08-24T04:24:00Z,504,200,552,1[Anlagenring],2021-08-24T04:22:01.847Z
0.071428575,2021-08-24T04:24:00Z,338,0,364,4[Bahnhofsviertel],2021-08-24T04:22:01.847Z
0.33684212,2021-08-24T04:24:00Z,819,0,1235,5[Dom / Römer],2021-08-24T04:22:01.847Z
0.39907834,2021-08-24T04:24:00Z,1304,70,2170,2[Zeil],2021-08-24T04:22:01.847Z
0.09057971,2021-08-24T04:49:00Z,502,200,552,1[Anlagenring],2021-08-24T04:47:00.128Z
0.10714286,2021-08-24T04:49:00Z,325,0,364,4[Bahnhofsviertel],2021-08-24T04:47:00.128Z
0.33927125,2021-08-24T04:49:00Z,816,0,1235,5[Dom / Römer],2021-08-24T04:47:00.128Z
0.4018433,2021-08-24T04:49:00Z,1298,70,2170,2[Zeil],2021-08-24T04:47:00.128Z
0.092391305,2021-08-24T04:59:00Z,501,200,552,1[Anlagenring],2021-08-24T04:57:02.507Z
0.11263736,2021-08-24T04:59:00Z,323,0,364,4[Bahnhofsviertel],2021-08-24T04:57:02.507Z
0.34089068,2021-08-24T04:59:00Z,814,0,1235,5[Dom / Römer],2021-08-24T04:57:02.507Z
0.40276498,2021-08-24T04:59:00Z,1296,70,2170,2[Zeil],2021-08-24T04:57:02.507Z
0.10326087,2021-08-24T05:19:00Z,495,200,552,1[Anlagenring],2021-08-24T05:17:02.276Z
0.12087912,2021-08-24T05:19:00Z,320,0,364,4[Bahnhofsviertel],2021-08-24T05:17:02.276Z
0.34817815,2021-08-24T05:19:00Z,805,0,1235,5[Dom / Römer],2021-08-24T05:17:02.276Z
0.40599078,2021-08-24T05:19:00Z,1289,70,2170,2[Zeil],2021-08-24T05:17:02.276Z
0.10869565,2021-08-24T05:29:00Z,492,200,552,1[Anlagenring],2021-08-24T05:27:01.519Z
0.1456044,2021-08-24T05:29:00Z,311,0,364,4[Bahnhofsviertel],2021-08-24T05:27:01.519Z
0.34979758,2021-08-24T05:29:00Z,803,0,1235,5[Dom / Römer],2021-08-24T05:27:01.519Z
0.40967742,2021-08-24T05:29:00Z,1281,70,2170,2[Zeil],2021-08-24T05:27:01.519Z
0.11956522,2021-08-24T05:39:00Z,486,200,552,1[Anlagenring],2021-08-24T05:37:00.208Z
0.16758242,2021-08-24T05:39:00Z,303,0,364,4[Bahnhofsviertel],2021-08-24T05:37:00.208Z
0.35384616,2021-08-24T05:39:00Z,798,0,1235,5[Dom / Römer],2021-08-24T05:37:00.208Z
0.41198155,2021-08-24T05:39:00Z,1276,70,2170,2[Zeil],2021-08-24T05:37:00.208Z
0.1521739,2021-08-24T05:54:00Z,468,200,552,1[Anlagenring],2021-08-24T05:52:00.152Z
0.20054945,2021-08-24T05:54:00Z,291,0,364,4[Bahnhofsviertel],2021-08-24T05:52:00.152Z
0.36842105,2021-08-24T05:54:00Z,780,0,1235,5[Dom / Römer],2021-08-24T05:52:00.152Z
0.42211983,2021-08-24T05:54:00Z,1254,70,2170,2[Zeil],2021-08-24T05:52:00.152Z
0.17934783,2021-08-24T06:04:00Z,453,200,552,1[Anlagenring],2021-08-24T06:02:01.011Z
0.21703297,2021-08-24T06:04:00Z,285,0,364,4[Bahnhofsviertel],2021-08-24T06:02:01.011Z
0.37975708,2021-08-24T06:04:00Z,766,0,1235,5[Dom / Römer],2021-08-24T06:02:01.011Z
0.4281106,2021-08-24T06:04:00Z,1241,70,2170,2[Zeil],2021-08-24T06:02:01.011Z
0.26630434,2021-08-24T06:34:00Z,405,200,552,1[Anlagenring],2021-08-24T06:32:01.533Z
0.2912088,2021-08-24T06:34:00Z,258,0,364,4[Bahnhofsviertel],2021-08-24T06:32:01.533Z
0.39757085,2021-08-24T06:34:00Z,744,0,1235,5[Dom / Römer],2021-08-24T06:32:01.533Z
0.44700462,2021-08-24T06:34:00Z,1200,70,2170,2[Zeil],2021-08-24T06:32:01.533Z
0.307971,2021-08-24T06:50:00Z,382,200,552,1[Anlagenring],2021-08-24T06:47:02.867Z
0.31593406,2021-08-24T06:50:00Z,249,0,364,4[Bahnhofsviertel],2021-08-24T06:47:02.867Z
0.4202429,2021-08-24T06:50:00Z,716,0,1235,5[Dom / Römer],2021-08-24T06:47:02.867Z
0.45668203,2021-08-24T06:50:00Z,1179,70,2170,2[Zeil],2021-08-24T06:47:02.867Z
0.35688406,2021-08-24T07:10:00Z,355,200,552,1[Anlagenring],2021-08-24T07:07:00.156Z
0.33516484,2021-08-24T07:10:00Z,242,0,364,4[Bahnhofsviertel],2021-08-24T07:07:00.156Z
0.45101213,2021-08-24T07:10:00Z,678,0,1235,5[Dom / Römer],2021-08-24T07:07:00.156Z
0.47142857,2021-08-24T07:10:00Z,1147,70,2170,2[Zeil],2021-08-24T07:07:00.156Z
0.38405797,2021-08-24T07:25:00Z,340,200,552,1[Anlagenring],2021-08-24T07:22:01.193Z
0.33241758,2021-08-24T07:25:00Z,243,0,364,4[Bahnhofsviertel],2021-08-24T07:22:01.193Z
0.46963564,2021-08-24T07:25:00Z,655,0,1235,5[Dom / Römer],2021-08-24T07:22:01.193Z
0.48617512,2021-08-24T07:25:00Z,1115,70,2170,2[Zeil],2021-08-24T07:22:01.193Z
0.41123188,2021-08-24T07:35:00Z,325,200,552,1[Anlagenring],2021-08-24T07:32:02.463Z
0.33241758,2021-08-24T07:35:00Z,243,0,364,4[Bahnhofsviertel],2021-08-24T07:32:02.463Z
0.48340082,2021-08-24T07:35:00Z,638,0,1235,5[Dom / Römer],2021-08-24T07:32:02.463Z
0.49308756,2021-08-24T07:35:00Z,1100,70,2170,2[Zeil],2021-08-24T07:32:02.463Z
0.4402174,2021-08-24T07:45:00Z,309,200,552,1[Anlagenring],2021-08-24T07:42:00.580Z
0.34065935,2021-08-24T07:45:00Z,240,0,364,4[Bahnhofsviertel],2021-08-24T07:42:00.580Z
0.51012146,2021-08-24T07:45:00Z,605,0,1235,5[Dom / Römer],2021-08-24T07:42:00.580Z
0.50552994,2021-08-24T07:45:00Z,1073,70,2170,2[Zeil],2021-08-24T07:42:00.580Z
0.46195653,2021-08-24T07:55:00Z,297,200,552,1[Anlagenring],2021-08-24T07:52:00.940Z
0.3543956,2021-08-24T07:55:00Z,235,0,364,4[Bahnhofsviertel],2021-08-24T07:52:00.940Z
0.54008096,2021-08-24T07:55:00Z,568,0,1235,5[Dom / Römer],2021-08-24T07:52:00.940Z
0.51474655,2021-08-24T07:55:00Z,1053,70,2170,2[Zeil],2021-08-24T07:52:00.940Z
0.5253623,2021-08-24T08:20:00Z,262,200,552,1[Anlagenring],2021-08-24T08:17:00.257Z
0.36263737,2021-08-24T08:20:00Z,232,0,364,4[Bahnhofsviertel],2021-08-24T08:17:00.257Z
0.61700404,2021-08-24T08:20:00Z,473,0,1235,5[Dom / Römer],2021-08-24T08:17:00.257Z
0.5488479,2021-08-24T08:20:00Z,979,70,2170,2[Zeil],2021-08-24T08:17:00.257Z
0.5634058,2021-08-24T08:40:00Z,241,200,552,1[Anlagenring],2021-08-24T08:37:02.970Z
0.35714287,2021-08-24T08:40:00Z,234,0,364,4[Bahnhofsviertel],2021-08-24T08:37:02.970Z
0.6704453,2021-08-24T08:40:00Z,407,0,1235,5[Dom / Römer],2021-08-24T08:37:02.970Z
0.5718894,2021-08-24T08:40:00Z,929,70,2170,2[Zeil],2021-08-24T08:37:02.970Z
0.5597826,2021-08-24T08:50:00Z,243,200,552,1[Anlagenring],2021-08-24T08:47:00.665Z
0.36813188,2021-08-24T08:50:00Z,230,0,364,4[Bahnhofsviertel],2021-08-24T08:47:00.665Z
0.70121455,2021-08-24T08:50:00Z,369,0,1235,5[Dom / Römer],2021-08-24T08:47:00.665Z
0.58341014,2021-08-24T08:50:00Z,904,70,2170,2[Zeil],2021-08-24T08:47:00.665Z
0.6177536,2021-08-24T09:06:00Z,211,200,552,1[Anlagenring],2021-08-24T09:02:00.804Z
0.38186812,2021-08-24T09:06:00Z,225,0,364,4[Bahnhofsviertel],2021-08-24T09:02:00.804Z
0.7182186,2021-08-24T09:06:00Z,348,0,1235,5[Dom / Römer],2021-08-24T09:02:00.804Z
0.6018433,2021-08-24T09:06:00Z,864,70,2170,2[Zeil],2021-08-24T09:02:00.804Z
0.6539855,2021-08-24T09:26:00Z,191,200,552,1[Anlagenring],2021-08-24T09:22:00.192Z
0.38186812,2021-08-24T09:26:00Z,225,0,364,4[Bahnhofsviertel],2021-08-24T09:22:00.192Z
0.751417,2021-08-24T09:26:00Z,307,0,1235,5[Dom / Römer],2021-08-24T09:22:00.192Z
0.62626725,2021-08-24T09:26:00Z,811,70,2170,2[Zeil],2021-08-24T09:22:00.192Z
0.67753625,2021-08-24T09:36:00Z,178,200,552,1[Anlagenring],2021-08-24T09:32:01.106Z
0.3846154,2021-08-24T09:36:00Z,224,0,364,4[Bahnhofsviertel],2021-08-24T09:32:01.106Z
0.7676113,2021-08-24T09:36:00Z,287,0,1235,5[Dom / Römer],2021-08-24T09:32:01.106Z
0.63502306,2021-08-24T09:36:00Z,792,70,2170,2[Zeil],2021-08-24T09:32:01.106Z
0.6956522,2021-08-24T09:46:00Z,168,200,552,1[Anlagenring],2021-08-24T09:42:02.388Z
0.3846154,2021-08-24T09:46:00Z,224,0,364,4[Bahnhofsviertel],2021-08-24T09:42:02.388Z
0.77732795,2021-08-24T09:46:00Z,275,0,1235,5[Dom / Römer],2021-08-24T09:42:02.388Z
0.6400922,2021-08-24T09:46:00Z,781,70,2170,2[Zeil],2021-08-24T09:42:02.388Z
0.7155797,2021-08-24T10:01:00Z,157,200,552,1[Anlagenring],2021-08-24T09:57:00.989Z
0.3846154,2021-08-24T10:01:00Z,224,0,364,4[Bahnhofsviertel],2021-08-24T09:57:00.989Z
0.8,2021-08-24T10:01:00Z,247,0,1235,5[Dom / Römer],2021-08-24T09:57:00.989Z
0.6410138,2021-08-24T10:01:00Z,779,70,2170,2[Zeil],2021-08-24T09:57:00.989Z
0.7282609,2021-08-24T10:26:00Z,150,200,552,1[Anlagenring],2021-08-24T10:22:01.896Z
0.38186812,2021-08-24T10:26:00Z,225,0,364,4[Bahnhofsviertel],2021-08-24T10:22:01.896Z
0.82834005,2021-08-24T10:26:00Z,212,0,1235,5[Dom / Römer],2021-08-24T10:22:01.896Z
0.64884794,2021-08-24T10:26:00Z,762,70,2170,2[Zeil],2021-08-24T10:22:01.896Z
0.7626812,2021-08-24T10:41:00Z,131,200,552,1[Anlagenring],2021-08-24T10:37:02.826Z
0.37637362,2021-08-24T10:41:00Z,227,0,364,4[Bahnhofsviertel],2021-08-24T10:37:02.826Z
0.86072874,2021-08-24T10:41:00Z,172,0,1235,5[Dom / Römer],2021-08-24T10:37:02.826Z
0.6511521,2021-08-24T10:41:00Z,757,70,2170,2[Zeil],2021-08-24T10:37:02.826Z
0.79710144,2021-08-24T10:56:00Z,112,200,552,1[Anlagenring],2021-08-24T10:57:01.951Z
0.36813188,2021-08-24T10:56:00Z,230,0,364,4[Bahnhofsviertel],2021-08-24T10:57:01.951Z
0.88583,2021-08-24T10:56:00Z,141,0,1235,5[Dom / Römer],2021-08-24T10:57:01.951Z
0.65806454,2021-08-24T10:56:00Z,742,70,2170,2[Zeil],2021-08-24T10:57:01.951Z
0.8152174,2021-08-24T11:17:00Z,102,200,552,1[Anlagenring],2021-08-24T11:17:01.854Z
0.3598901,2021-08-24T11:17:00Z,233,0,364,4[Bahnhofsviertel],2021-08-24T11:17:01.854Z
0.90445346,2021-08-24T11:17:00Z,118,0,1235,5[Dom / Römer],2021-08-24T11:17:01.854Z
0.6603687,2021-08-24T11:17:00Z,737,70,2170,2[Zeil],2021-08-24T11:17:01.854Z
0.8134058,2021-08-24T11:27:00Z,103,200,552,1[Anlagenring],2021-08-24T11:27:00.039Z
0.3598901,2021-08-24T11:27:00Z,233,0,364,4[Bahnhofsviertel],2021-08-24T11:27:00.039Z
0.9174089,2021-08-24T11:27:00Z,102,0,1235,5[Dom / Römer],2021-08-24T11:27:00.039Z
0.6626728,2021-08-24T11:27:00Z,732,70,2170,2[Zeil],2021-08-24T11:27:00.039Z
0.807971,2021-08-24T11:37:00Z,106,200,552,1[Anlagenring],2021-08-24T11:37:00.949Z
0.35714287,2021-08-24T11:37:00Z,234,0,364,4[Bahnhofsviertel],2021-08-24T11:37:00.949Z
0.92145747,2021-08-24T11:37:00Z,97,0,1235,5[Dom / Römer],2021-08-24T11:37:00.949Z
0.659447,2021-08-24T11:37:00Z,739,70,2170,2[Zeil],2021-08-24T11:37:00.949Z
0.8152174,2021-08-24T11:47:00Z,102,200,552,1[Anlagenring],2021-08-24T11:47:00.910Z
0.35714287,2021-08-24T11:47:00Z,234,0,364,4[Bahnhofsviertel],2021-08-24T11:47:00.910Z
0.9246964,2021-08-24T11:47:00Z,93,0,1235,5[Dom / Römer],2021-08-24T11:47:00.910Z
0.6663594,2021-08-24T11:47:00Z,724,70,2170,2[Zeil],2021-08-24T11:47:00.910Z
0.8242754,2021-08-24T11:57:00Z,97,200,552,1[Anlagenring],2021-08-24T11:57:02.134Z
0.3653846,2021-08-24T11:57:00Z,231,0,364,4[Bahnhofsviertel],2021-08-24T11:57:02.134Z
0.9246964,2021-08-24T11:57:00Z,93,0,1235,5[Dom / Römer],2021-08-24T11:57:02.134Z
0.66774195,2021-08-24T11:57:00Z,721,70,2170,2[Zeil],2021-08-24T11:57:02.134Z
0.7753623,2021-08-24T12:37:00Z,124,200,552,1[Anlagenring],2021-08-24T12:37:01.492Z
0.3489011,2021-08-24T12:37:00Z,237,0,364,4[Bahnhofsviertel],2021-08-24T12:37:01.492Z
0.940081,2021-08-24T12:37:00Z,74,0,1235,5[Dom / Römer],2021-08-24T12:37:01.492Z
0.65852535,2021-08-24T12:37:00Z,741,70,2170,2[Zeil],2021-08-24T12:37:01.492Z
0.7554348,2021-08-24T13:02:00Z,135,200,552,1[Anlagenring],2021-08-24T13:02:00.321Z
0.33791208,2021-08-24T13:02:00Z,241,0,364,4[Bahnhofsviertel],2021-08-24T13:02:00.321Z
0.94331986,2021-08-24T13:02:00Z,70,0,1235,5[Dom / Römer],2021-08-24T13:02:00.321Z
0.6465438,2021-08-24T13:02:00Z,767,70,2170,2[Zeil],2021-08-24T13:02:00.321Z
0.7282609,2021-08-24T13:28:00Z,150,200,552,1[Anlagenring],2021-08-24T13:27:01.241Z
0.32142857,2021-08-24T13:28:00Z,247,0,364,4[Bahnhofsviertel],2021-08-24T13:27:01.241Z
0.9222672,2021-08-24T13:28:00Z,96,0,1235,5[Dom / Römer],2021-08-24T13:27:01.241Z
0.6304147,2021-08-24T13:28:00Z,802,70,2170,2[Zeil],2021-08-24T13:27:01.241Z
0.7047101,2021-08-24T13:38:00Z,163,200,552,1[Anlagenring],2021-08-24T13:37:02.671Z
0.30769232,2021-08-24T13:38:00Z,252,0,364,4[Bahnhofsviertel],2021-08-24T13:37:02.671Z
0.92388666,2021-08-24T13:38:00Z,94,0,1235,5[Dom / Römer],2021-08-24T13:37:02.671Z
0.6142857,2021-08-24T13:38:00Z,837,70,2170,2[Zeil],2021-08-24T13:37:02.671Z
0.692029,2021-08-24T13:53:00Z,170,200,552,1[Anlagenring],2021-08-24T13:52:02.857Z
