eventtitle;views;place;address;eventday;eventdate;request
Löwen Frankfurt - EV Landshut;1377;Eissporthalle;60386 Frankfurt am Main, Am Bornheimer Hang 4;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Messe Rhein-Main;3475;Messepark Hochheim am Main;65239 Hochheim, Am Weiher;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Online Tour Bunte Götter;1660;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …;4455;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;1543;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Familien Seewiesn - Holtrio Live;1651;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
ShishaMesse;2597;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Terry Hoax;1609;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Wie im Himmel - Das Musical;1668;Kulturhalle Rödermark / Ober-Roden;63322 Rödermark, Dieburger Straße 27;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Yoga;2139;Yachtklub;60594 Frankfurt am Main, Deutschherrnufer 12;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Zoom Club * Opening Weekend;2124;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Sonntag;2021-10-10;2021-10-10T21:53:42.336231Z
Monday Mood;4361;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2021-10-11;2021-10-10T21:53:44.034404Z
Das Lumpenpack;638;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-10T21:53:44.034404Z
Konstantin Wecker - UTOPIA. Eine Konzertreise;1600;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Montag;2021-10-11;2021-10-10T21:53:44.034404Z
Simon und Jan - Alles wird gut;1114;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Montag;2021-10-11;2021-10-10T21:53:44.034404Z
Twin Tribes;620;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-10T21:53:44.034404Z
Vernon Subutex Vol. II;544;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Montag;2021-10-11;2021-10-10T21:53:44.034404Z
Company Kart Cup;3932;No Limit;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
🏎🏁 Company Kart Cup 🏆 @ Frankfurt;841;ECO Kart Frankfurt;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
Mina Caputo & The Sad Eyed Ladies;9955;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
C. Heiland - Hoffnung für Abgehängte;1200;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
Dr. Feelgood;427;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
Stephan Thome - Pflaumenregen;516;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
Vernon Subutex Vol. II;574;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
Wochenmarkt Sachsenhausen;574;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
Wochenmarkt und Markthalle Höchst;619;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2021-10-12;2021-10-10T21:53:45.706050Z
LIVE x Ben Böhmer;1847;Kultursommergarten Milchsackfabrik;60327 Frankfurt am Main, Gutleutstrasse 294;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Löwen Frankfurt;482;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Martinsvierteler Markt;811;Riegerplatz;64289 Darmstadt;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Online Tour Bunte Götter;444;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Parkticket Olaf der Flipper;2599;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Powerworlf + special Guests - Wolfsnächte 2021;2684;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Ruts D.C. - Support;4941;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;413;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Vanja Sky & Band;648;das Rind;65428 Rüsselsheim, Mainstr. 11;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Wednesday Vibes;1555;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Wochenmarkt Bornheim;519;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Wochenmarkt Rödelheim;539;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2021-10-13;2021-10-10T21:53:47.269584Z
Urban Club Band;3098;Gibson Club;60313 Frankfurt am Main, Zeil 77;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
(2G Event) Dead like Juliet & Knockout Concept …;510;Elfer Music Club;60433 Frankfurt am Main, Klappergasse 5-7;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Erzeugermarkt Konstablerwache;632;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Goodbye Tony!;955;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
hr-Sinfoniekonzert | Brahms 2;1087;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Kaisermarkt;514;Kaisermarkt;60329 Frankfurt am Main, Kaiserstraße 81;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Ralf Schmitz - Schmitzefrei;2319;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;428;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Walter Kammerhofer - Best Of;2033;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-14;2021-10-10T21:53:48.989666Z
Urban Friday;2584;Cooky's;60311 Frankfurt, Am Salzhaus 4;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
WOW Performance Festival 2021;63316;Analogtheater Köln;50667 Köln;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
16. Königstetter Kabaretttag mit Nadja Maleh;2243;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Australien - Traumzeit hautnah -;2935;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Blumenmarkt Liebfrauenberg;713;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Chris Eckmann;576;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Dui do on de Sell - Reg mi net uf;2182;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Gallusmarkt;823;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Goodbye Tony!;1039;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Herbstkonzert Landesjugendsinfonieorchester - 75 …;363;Römerhalle;64807 Dieburg, Altstadt 5;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
hr-Sinfoniekonzert | Brahms 2;1227;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Jonas Greiner - In Voller Länge;1972;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Kieran Goss & Annie Kinsella;2502;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Klassisches BrauErlebnis;890;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
LIVE x Station 17;397;Kultursommergarten Milchsackfabrik;60327 Frankfurt am Main, Gutleutstrasse 294;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Olaf der Flipper Geburtstagstour 2021 - Ein ganzes …;1775;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Quichotte - Nicht weniger als ein Spektakel;1308;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Ralf Schmitz - Schmitzefrei;1816;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Seewiesn Oktoberfest - Auf der Alm, da gibt´s koa …;664;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Velvet-Bar-Night;1561;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Wer kocht, schießt nicht - Eine Koch-Satire von …;746;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Wie im Himmel - Das Musical;429;Kulturhalle Rödermark / Ober-Roden;63322 Rödermark, Dieburger Straße 27;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Wochenmarkt Sachsenhausen;719;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Wochenmarkt und Markthalle Höchst;763;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Wolfgang Krebs - Vergelt's Gott!;2429;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-15;2021-10-10T21:53:50.620874Z
Eintracht Frankfurt vs. Hertha BSC;3262;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
FREILUFT Markt;3097;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Made in FFM 2021;4602;Palais Frankfurt;60313 Frankfurt am Main, Große Eschenheimer Straße 10;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Anne Haigis - Carry on - Songs für Immer;2168;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Die große Johann Strauss Revue;2056;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Erzeugermarkt Konstablerwache;1021;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Geisterjäger John Sinclair;11063;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Gibson Loves Saturdays;1654;Gibson Club;60313 Frankfurt am Main, Zeil 77;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Klassisches BrauErlebnis;985;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Latin Summer;1946;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
MOVE IN - & OUTDOOR RAVE 15Acts | 4Floors w/ Paula …;1700;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Notorious;1606;Cooky's;60311 Frankfurt, Am Salzhaus 4;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Olaf Der Flipper Geburtstagstour 2021- Ein ganzes …;2044;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Rhein - Main - Edelsteintage;8396;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Scott Matthew;774;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Seewiesn Oktoberfest - Holz vor der Hüttn: …;840;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Skylight-Tour;1396;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Thorsten Bär - Der Bär ist los!;1491;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Velvet-Bar-Night;1166;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Wer kocht, schießt nicht - Eine Koch-Satire von …;970;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Wie im Himmel - Das Musical;547;Kulturhalle Rödermark / Ober-Roden;63322 Rödermark, Dieburger Straße 27;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Wochenmarkt Bornheim;936;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Wochenmarkt und Markthalle Höchst;949;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
WOW Performance Festival 2021;2800;Analogtheater Köln;50667 Köln;Samstag;2021-10-16;2021-10-10T21:53:52.263101Z
Konzert: Schnellertollermeier;1334;Hafen 2;63067 Offenbach, Nordring 129;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Conni – Das Zirkus-Musical!;1542;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
GUACÁYO;2953;Brotfabrik;60488 Frankfurt am Main, Bachmannstraße 2-4;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
hr2-Kulturlunch | American Dreams;790;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Lydia Benecke - PsychopathINNEN;1557;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Made in FFM 2021;367;Palais Frankfurt;60313 Frankfurt am Main, Große Eschenheimer Straße 10;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Olaf der Flipper Geburtstagstour 2021 - Ein ganzes …;1426;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Online Tour Bunte Götter;427;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …;1515;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Rhein - Main - Edelsteintage;7799;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Roberto Capitoni - Spätzle, Sex und Dolce Vita;773;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Familien Seewiesn - Holtrio Live;445;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Sissi Perlinger: Die Perlingerin - worum es wirklich …;1569;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
United Volleys - SWD Powervolleys Düren;427;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Wenn eine von uns stirbt. Eine Begräbnisprobe - …;377;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
WOW Performance Festival 2021;1823;Analogtheater Köln;50667 Köln;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Yoga;935;Yachtklub;60594 Frankfurt am Main, Deutschherrnufer 12;Sonntag;2021-10-17;2021-10-10T21:53:53.977227Z
Kayef;1082;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-18;2021-10-10T21:53:55.590117Z
Monday Mood;987;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2021-10-18;2021-10-10T21:53:55.590117Z
Vernon Subutex Vol. I;107;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Montag;2021-10-18;2021-10-10T21:53:55.590117Z
Monday Mood;6047;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2021-10-11;2021-10-11T22:06:45.194833Z
Das Lumpenpack;1475;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-11T22:06:45.194833Z
Konstantin Wecker - UTOPIA. Eine Konzertreise;2544;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Montag;2021-10-11;2021-10-11T22:06:45.194833Z
Simon und Jan - Alles wird gut;2069;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Montag;2021-10-11;2021-10-11T22:06:45.194833Z
Twin Tribes;1466;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-11T22:06:45.194833Z
Vernon Subutex Vol. II;1494;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Montag;2021-10-11;2021-10-11T22:06:45.194833Z
Company Kart Cup;4539;No Limit;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
🏎🏁 Company Kart Cup 🏆 @ Frankfurt;1462;ECO Kart Frankfurt;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
Mina Caputo & The Sad Eyed Ladies;10879;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
C. Heiland - Hoffnung für Abgehängte;1325;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
Dr. Feelgood;630;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
Stephan Thome - Pflaumenregen;571;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
Vernon Subutex Vol. II;690;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
Wochenmarkt Sachsenhausen;636;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
Wochenmarkt und Markthalle Höchst;702;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2021-10-12;2021-10-11T22:06:47.746422Z
LIVE x Ben Böhmer;2538;Kultursommergarten Milchsackfabrik;60327 Frankfurt am Main, Gutleutstrasse 294;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Löwen Frankfurt;543;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Martinsvierteler Markt;852;Riegerplatz;64289 Darmstadt;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Online Tour Bunte Götter;488;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Parkticket Olaf der Flipper;2830;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Powerworlf + special Guests - Wolfsnächte 2021;2849;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Ruts D.C. - Support;5025;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;469;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Vanja Sky & Band;702;das Rind;65428 Rüsselsheim, Mainstr. 11;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Wednesday Vibes;1741;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Wochenmarkt Bornheim;565;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Wochenmarkt Rödelheim;590;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2021-10-13;2021-10-11T22:06:49.698188Z
Urban Club Band;3964;Gibson Club;60313 Frankfurt am Main, Zeil 77;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
(2G Event) Dead like Juliet & Knockout Concept …;586;Elfer Music Club;60433 Frankfurt am Main, Klappergasse 5-7;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Erzeugermarkt Konstablerwache;681;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Goodbye Tony!;1020;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
hr-Sinfoniekonzert | Brahms 2;1198;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Kaisermarkt;584;Kaisermarkt;60329 Frankfurt am Main, Kaiserstraße 81;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Ralf Schmitz - Schmitzefrei;2592;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;500;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Walter Kammerhofer - Best Of;2289;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-14;2021-10-11T22:06:52.039756Z
Urban Friday;3504;Cooky's;60311 Frankfurt, Am Salzhaus 4;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
WOW Performance Festival 2021;71696;Analogtheater Köln;50667 Köln;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
16. Königstetter Kabaretttag mit Nadja Maleh;2554;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Australien - Traumzeit hautnah -;3088;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Blumenmarkt Liebfrauenberg;820;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Chris Eckmann;848;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Dui do on de Sell - Reg mi net uf;2493;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Gallusmarkt;958;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Goodbye Tony!;1163;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Herbstkonzert Landesjugendsinfonieorchester - 75 …;473;Römerhalle;64807 Dieburg, Altstadt 5;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
hr-Sinfoniekonzert | Brahms 2;1386;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Jonas Greiner - In Voller Länge;2283;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Kieran Goss & Annie Kinsella;3093;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
Klassisches BrauErlebnis;1005;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Freitag;2021-10-15;2021-10-11T22:06:54.387983Z
